id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
MONDO:0011200	biolink:Disease												
MONDO:0007308	biolink:Disease												
MONDO:0012231	biolink:Disease												
MONDO:0013212	biolink:Disease												
MONDO:0011675	biolink:Disease												
MONDO:0010995	biolink:Disease												
MONDO:0011890	biolink:Disease												
MONDO:0011569	biolink:Disease												
MONDO:0011570	biolink:Disease												
MONDO:0011091	biolink:Disease												
MONDO:0011066	biolink:Disease												
MONDO:0011475	biolink:Disease												
MONDO:0011113	biolink:Disease												
MONDO:0011527	biolink:Disease												
MONDO:0012250	biolink:Disease												
MONDO:0012640	biolink:Disease												
MONDO:0008209	biolink:Disease												
MONDO:0007315	biolink:Disease												
MONDO:0000594	biolink:Disease												
MONDO:0006699	biolink:Disease												
MONDO:0012672	biolink:Disease												
MONDO:0001314	biolink:Disease												
MONDO:0008970	biolink:Disease												
MONDO:0019701	biolink:Disease												
MONDO:0015776	biolink:Disease												
MONDO:0002360	biolink:Disease												
MONDO:0008977	biolink:Disease												
MONDO:0008980	biolink:Disease												
MONDO:0012864	biolink:Disease												
MONDO:0010886	biolink:Disease												
MONDO:0007925	biolink:Disease												
MONDO:0011411	biolink:Disease												
MONDO:0009528	biolink:Disease												
MONDO:0013174	biolink:Disease												
MONDO:0007329	biolink:Disease												
MONDO:0015991	biolink:Disease												
MONDO:0100349	biolink:Disease												
MONDO:0003452	biolink:Disease												
MONDO:0016006	biolink:Disease												
MONDO:0010879	biolink:Disease												
MONDO:0010561	biolink:Disease												
MONDO:0008999	biolink:Disease												
MONDO:0016085	biolink:Disease												
MONDO:0007354	biolink:Disease												
MONDO:0003409	biolink:Disease												
MONDO:0021400	biolink:Disease												
MONDO:0012041	biolink:Disease												
MONDO:0013710	biolink:Disease												
MONDO:0013695	biolink:Disease												
MONDO:0013725	biolink:Disease												
MONDO:0012191	biolink:Disease												
MONDO:0012510	biolink:Disease												
MONDO:0012512	biolink:Disease												
MONDO:0012718	biolink:Disease												
MONDO:0012719	biolink:Disease												
MONDO:0004001	biolink:Disease												
MONDO:0013417	biolink:Disease												
MONDO:0013419	biolink:Disease												
MONDO:0012350	biolink:Disease												
MONDO:0012464	biolink:Disease												
MONDO:0012983	biolink:Disease												
MONDO:0011987	biolink:Disease												
MONDO:0011402	biolink:Disease												
MONDO:0008964	biolink:Disease												
MONDO:0011291	biolink:Disease												
MONDO:0012123	biolink:Disease												
MONDO:0012211	biolink:Disease												
MONDO:0011783	biolink:Disease												
MONDO:0011969	biolink:Disease												
MONDO:0011964	biolink:Disease												
MONDO:0012052	biolink:Disease												
MONDO:0012117	biolink:Disease												
MONDO:0009953	biolink:Disease												
MONDO:0011772	biolink:Disease												
MONDO:0012118	biolink:Disease												
MONDO:0011629	biolink:Disease												
MONDO:0011342	biolink:Disease												
MONDO:0012635	biolink:Disease												
MONDO:0012556	biolink:Disease												
MONDO:0013049	biolink:Disease												
MONDO:0010621	biolink:Disease												
MONDO:0010232	biolink:Disease												
MONDO:0013038	biolink:Disease												
MONDO:0010920	biolink:Disease												
MONDO:0003900	biolink:Disease												
MONDO:0010334	biolink:Disease												
MONDO:0007369	biolink:Disease												
MONDO:0011855	biolink:Disease												
MONDO:0012401	biolink:Disease												
MONDO:0007374	biolink:Disease												
MONDO:0007375	biolink:Disease												
MONDO:0013203	biolink:Disease												
MONDO:0013206	biolink:Disease												
MONDO:0012044	biolink:Disease												
MONDO:0010425	biolink:Disease												
MONDO:0012043	biolink:Disease												
MONDO:0012200	biolink:Disease												
MONDO:0011185	biolink:Disease												
MONDO:0004577	biolink:Disease												
MONDO:0009014	biolink:Disease												
MONDO:0006714	biolink:Disease												
MONDO:0012011	biolink:Disease												
MONDO:0012586	biolink:Disease												
MONDO:0006715	biolink:Disease												
MONDO:0006716	biolink:Disease												
MONDO:0000902	biolink:Disease												
MONDO:0010333	biolink:Disease												
MONDO:0010569	biolink:Disease												
MONDO:0009787	biolink:Disease												
MONDO:0021021	biolink:Disease												
MONDO:0007405	biolink:Disease												
MONDO:0010570	biolink:Disease												
MONDO:0011911	biolink:Disease												
MONDO:0015469	biolink:Disease												
MONDO:0009039	biolink:Disease												
MONDO:0010305	biolink:Disease												
MONDO:0007404	biolink:Disease												
MONDO:0010091	biolink:Disease												
MONDO:0008305	biolink:Disease												
MONDO:0018912	biolink:Disease												
MONDO:0007412	biolink:Disease												
MONDO:0016175	biolink:Disease												
MONDO:0019571	biolink:Disease												
MONDO:0009054	biolink:Disease												
MONDO:0013051	biolink:Disease												
MONDO:0013170	biolink:Disease												
MONDO:0016239	biolink:Disease												
MONDO:0009066	biolink:Disease												
MONDO:0009064	biolink:Disease												
MONDO:0009067	biolink:Disease												
MONDO:0018301	biolink:Disease												
MONDO:0009068	biolink:Disease												
MONDO:0005132	biolink:Disease												
MONDO:0013548	biolink:Disease												
MONDO:0009072	biolink:Disease												
MONDO:0007417	biolink:Disease												
MONDO:0010799	biolink:Disease												
MONDO:0007424	biolink:Disease												
MONDO:0011032	biolink:Disease												
MONDO:0011159	biolink:Disease												
MONDO:0011480	biolink:Disease												
MONDO:0012083	biolink:Disease												
MONDO:0011103	biolink:Disease												
MONDO:0011994	biolink:Disease												
MONDO:0011832	biolink:Disease												
MONDO:0010973	biolink:Disease												
MONDO:0010963	biolink:Disease												
MONDO:0010807	biolink:Disease												
MONDO:0012602	biolink:Disease												
MONDO:0011553	biolink:Disease												
MONDO:0012355	biolink:Disease												
MONDO:0012091	biolink:Disease												
MONDO:0011912	biolink:Disease												
MONDO:0012326	biolink:Disease												
MONDO:0012420	biolink:Disease												
MONDO:0012333	biolink:Disease												
MONDO:0013215	biolink:Disease												
MONDO:0100229	biolink:Disease												
MONDO:0010577	biolink:Disease												
MONDO:0010238	biolink:Disease												
MONDO:0007297	biolink:Disease												
MONDO:0004648	biolink:Disease												
MONDO:0015612	biolink:Disease												
MONDO:0010359	biolink:Disease												
MONDO:0007436	biolink:Disease												
MONDO:0100512	biolink:Disease												
MONDO:0007445	biolink:Disease												
MONDO:0010217	biolink:Disease												
MONDO:0011217	biolink:Disease												
MONDO:0009070	biolink:Disease												
MONDO:0004782	biolink:Disease												
MONDO:0016383	biolink:Disease												
MONDO:0012919	biolink:Disease												
MONDO:0012520	biolink:Disease												
MONDO:0011027	biolink:Disease												
MONDO:0012480	biolink:Disease												
MONDO:0013217	biolink:Disease												
MONDO:0012924	biolink:Disease												
MONDO:0012925	biolink:Disease												
MONDO:0012938	biolink:Disease												
MONDO:0012939	biolink:Disease												
MONDO:0013216	biolink:Disease												
MONDO:0011946	biolink:Disease												
MONDO:0012431	biolink:Disease												
MONDO:0012479	biolink:Disease												
MONDO:0009107	biolink:Disease												
MONDO:0009110	biolink:Disease												
MONDO:0008644	biolink:Disease												
MONDO:0010130	biolink:Disease												
MONDO:0004235	biolink:Disease												
MONDO:0021190	biolink:Disease												
MONDO:0024919	biolink:Disease												
MONDO:0009874	biolink:Disease												
MONDO:0009123	biolink:Disease												
MONDO:0014234	biolink:Disease												
MONDO:0009131	biolink:Disease												
MONDO:0007483	biolink:Disease												
MONDO:0024524	biolink:Disease												
MONDO:0009133	biolink:Disease												
MONDO:0015780	biolink:Disease												
MONDO:0007485	biolink:Disease												
MONDO:0009136	biolink:Disease												
MONDO:0800028	biolink:Disease												
MONDO:0005489	biolink:Disease												
MONDO:0018234	biolink:Disease												
MONDO:0009140	biolink:Disease												
MONDO:0007496	biolink:Disease												
MONDO:0012789	biolink:Disease												
MONDO:0011264	biolink:Disease												
MONDO:0016812	biolink:Disease												
MONDO:0012994	biolink:Disease												
MONDO:0007492	biolink:Disease												
MONDO:0009155	biolink:Disease												
MONDO:0016619	biolink:Disease												
MONDO:0010293	biolink:Disease												
MONDO:0011472	biolink:Disease												
MONDO:0011106	biolink:Disease												
MONDO:0009153	biolink:Disease												
MONDO:0020066	biolink:Disease												
MONDO:0009159	biolink:Disease												
MONDO:0011670	biolink:Disease												
MONDO:0011142	biolink:Disease												
MONDO:0019567	biolink:Disease												
MONDO:0019568	biolink:Disease												
MONDO:0010803	biolink:Disease												
MONDO:0009162	biolink:Disease												
MONDO:0012521	biolink:Disease												
MONDO:0013074	biolink:Disease												
MONDO:0012980	biolink:Disease												
MONDO:0100288	biolink:Disease												
MONDO:0009172	biolink:Disease												
MONDO:0019473	biolink:Disease												
MONDO:0005747	biolink:Disease												
MONDO:0009176	biolink:Disease												
MONDO:0009181	biolink:Disease												
MONDO:0007552	biolink:Disease												
MONDO:0011398	biolink:Disease												
MONDO:0017610	biolink:Disease												
MONDO:0010976	biolink:Disease												
MONDO:0007555	biolink:Disease												
MONDO:0012807	biolink:Disease												
MONDO:0007557	biolink:Disease												
MONDO:0011990	biolink:Disease												
MONDO:0013322	biolink:Disease												
MONDO:0010246	biolink:Disease												
MONDO:0011930	biolink:Disease												
MONDO:0020310	biolink:Disease												
MONDO:0009189	biolink:Disease												
MONDO:0007381	biolink:Disease												
MONDO:0001221	biolink:Disease												
MONDO:0003749	biolink:Disease												
MONDO:0001684	biolink:Disease												
MONDO:0005508	biolink:Disease												
MONDO:0007589	biolink:Disease												
MONDO:0011151	biolink:Disease												
MONDO:0013218	biolink:Disease												
MONDO:0005328	biolink:Disease												
MONDO:0002236	biolink:Disease												
MONDO:0010526	biolink:Disease												
MONDO:0001835	biolink:Disease												
MONDO:0008030	biolink:Disease												
MONDO:0008031	biolink:Disease												
MONDO:0020587	biolink:Disease												
MONDO:0007434	biolink:Disease												
MONDO:0010926	biolink:Disease												
MONDO:0007565	biolink:Disease												
MONDO:0016333	biolink:Disease												
MONDO:0008733	biolink:Disease												
MONDO:0020720	biolink:Disease												
MONDO:0018088	biolink:Disease												
MONDO:0023119	biolink:Disease												
MONDO:0012187	biolink:Disease												
MONDO:0016068	biolink:Disease												
MONDO:0009227	biolink:Disease												
MONDO:0005164	biolink:Disease												
MONDO:0011181	biolink:Disease												
MONDO:0012289	biolink:Disease												
MONDO:0007619	biolink:Disease												
MONDO:0011308	biolink:Disease												
MONDO:0005293	biolink:Disease												
MONDO:0007621	biolink:Disease												
MONDO:0011818	biolink:Disease												
MONDO:0009238	biolink:Disease												
MONDO:0010382	biolink:Disease												
MONDO:0100339	biolink:Disease												
MONDO:0100340	biolink:Disease												
MONDO:0015942	biolink:Disease												
MONDO:0016643	biolink:Disease												
MONDO:0017161	biolink:Disease												
MONDO:0009252	biolink:Disease												
MONDO:0009254	biolink:Disease												
MONDO:0018116	biolink:Disease												
MONDO:0009627	biolink:Disease												
MONDO:0013166	biolink:Disease												
MONDO:0018149	biolink:Disease												
MONDO:0019610	biolink:Disease												
MONDO:0025420	biolink:Disease												
MONDO:0012517	biolink:Disease												
MONDO:0011945	biolink:Disease												
MONDO:0009268	biolink:Disease												
MONDO:0009903	biolink:Disease												
MONDO:0003847	biolink:Disease												
MONDO:0000425	biolink:Disease												
MONDO:0011640	biolink:Disease												
MONDO:0009271	biolink:Disease												
MONDO:0003397	biolink:Disease												
MONDO:0012357	biolink:Disease												
MONDO:0012646	biolink:Disease												
MONDO:0019959	biolink:Disease												
MONDO:0011731	biolink:Disease												
MONDO:0009240	biolink:Disease												
MONDO:0009281	biolink:Disease												
MONDO:0017909	biolink:Disease												
MONDO:0009285	biolink:Disease												
MONDO:0012693	biolink:Disease												
MONDO:0009868	biolink:Disease												
MONDO:0009867	biolink:Disease												
MONDO:0002413	biolink:Disease												
MONDO:0010281	biolink:Disease												
MONDO:0009291	biolink:Disease												
MONDO:0009294	biolink:Disease												
MONDO:0009295	biolink:Disease												
MONDO:0013046	biolink:Disease												
MONDO:0013968	biolink:Disease												
MONDO:0012280	biolink:Disease												
MONDO:0015397	biolink:Disease												
MONDO:0001967	biolink:Disease												
MONDO:0009299	biolink:Disease												
MONDO:0010765	biolink:Disease												
MONDO:0011215	biolink:Disease												
MONDO:0015798	biolink:Disease												
MONDO:0012105	biolink:Disease												
MONDO:0009308	biolink:Disease												
MONDO:0009309	biolink:Disease												
MONDO:0007686	biolink:Disease												
MONDO:0008287	biolink:Disease												
MONDO:0008962	biolink:Disease												
MONDO:0012220	biolink:Disease												
MONDO:0007377	biolink:Disease												
MONDO:0007688	biolink:Disease												
MONDO:0009263	biolink:Disease												
MONDO:0016218	biolink:Disease												
MONDO:0009796	biolink:Disease												
MONDO:0002917	biolink:Disease												
MONDO:0007698	biolink:Disease												
MONDO:0021945	biolink:Disease												
MONDO:0008848	biolink:Disease												
MONDO:0012417	biolink:Disease												
MONDO:0002078	biolink:Disease												
MONDO:0020437	biolink:Disease												
MONDO:0023305	biolink:Disease												
MONDO:0007705	biolink:Disease												
MONDO:0011191	biolink:Disease												
MONDO:0011631	biolink:Disease												
MONDO:0019050	biolink:Disease												
MONDO:0011337	biolink:Disease												
MONDO:0012146	biolink:Disease												
MONDO:0011336	biolink:Disease												
MONDO:0013135	biolink:Disease												
MONDO:0010602	biolink:Disease												
MONDO:0010604	biolink:Disease												
MONDO:0007718	biolink:Disease												
MONDO:0009338	biolink:Disease												
MONDO:0005354	biolink:Disease												
MONDO:0009287	biolink:Disease												
MONDO:0017953	biolink:Disease												
MONDO:0800027	biolink:Disease												
MONDO:0011362	biolink:Disease												
MONDO:0019312	biolink:Disease												
MONDO:0011997	biolink:Disease												
MONDO:0000746	biolink:Disease												
MONDO:0019015	biolink:Disease												
MONDO:0004609	biolink:Disease												
MONDO:0005794	biolink:Disease												
MONDO:0011245	biolink:Disease												
MONDO:0007726	biolink:Disease												
MONDO:0005327	biolink:Disease												
MONDO:0002989	biolink:Disease												
MONDO:0007734	biolink:Disease												
MONDO:0004737	biolink:Disease												
MONDO:0009354	biolink:Disease												
MONDO:0018045	biolink:Disease												
MONDO:0011299	biolink:Disease												
MONDO:0010611	biolink:Disease												
MONDO:0006037	biolink:Disease												
MONDO:0009365	biolink:Disease												
MONDO:0009372	biolink:Disease												
MONDO:0001324	biolink:Disease												
MONDO:0007748	biolink:Disease												
MONDO:0011369	biolink:Disease												
MONDO:0003947	biolink:Disease												
MONDO:0012382	biolink:Disease												
MONDO:0012381	biolink:Disease												
MONDO:0007761	biolink:Disease												
MONDO:0007762	biolink:Disease												
MONDO:0000328	biolink:Disease												
MONDO:0009401	biolink:Disease												
MONDO:0007778	biolink:Disease												
MONDO:0011517	biolink:Disease												
MONDO:0005333	biolink:Disease												
MONDO:0014252	biolink:Disease												
MONDO:0010615	biolink:Disease												
MONDO:0009415	biolink:Disease												
MONDO:0008223	biolink:Disease												
MONDO:0013234	biolink:Disease												
MONDO:0012717	biolink:Disease												
MONDO:0013056	biolink:Disease												
MONDO:0013219	biolink:Disease												
MONDO:0009436	biolink:Disease												
MONDO:0011669	biolink:Disease												
MONDO:0003037	biolink:Disease												
MONDO:0013017	biolink:Disease												
MONDO:0011914	biolink:Disease												
MONDO:0018914	biolink:Disease												
MONDO:0011870	biolink:Disease												
MONDO:0007808	biolink:Disease												
MONDO:0012089	biolink:Disease												
MONDO:0011218	biolink:Disease												
MONDO:0001341	biolink:Disease												
MONDO:0000709	biolink:Disease												
MONDO:0009853	biolink:Disease												
MONDO:0005046	biolink:Disease												
MONDO:0012559	biolink:Disease												
MONDO:0012291	biolink:Disease												
MONDO:0011577	biolink:Disease												
MONDO:0008178	biolink:Disease												
MONDO:0010631	biolink:Disease												
MONDO:0018226	biolink:Disease												
MONDO:0012610	biolink:Disease												
MONDO:0012832	biolink:Disease												
MONDO:0012941	biolink:Disease												
MONDO:0013153	biolink:Disease												
MONDO:0010808	biolink:Disease												
MONDO:0024677	biolink:Disease												
MONDO:0044339	biolink:Disease												
MONDO:0005291	biolink:Disease												
MONDO:0024456	biolink:Disease												
MONDO:0005052	biolink:Disease												
MONDO:0012648	biolink:Disease												
MONDO:0018027	biolink:Disease												
MONDO:0007400	biolink:Disease												
MONDO:0007982	biolink:Disease												
MONDO:0012871	biolink:Disease												
MONDO:0002441	biolink:Disease												
MONDO:0010431	biolink:Disease												
MONDO:0011963	biolink:Disease												
MONDO:0012078	biolink:Disease												
MONDO:0012539	biolink:Disease												
MONDO:0012694	biolink:Disease												
MONDO:0012855	biolink:Disease												
MONDO:0011107	biolink:Disease												
MONDO:0011823	biolink:Disease												
MONDO:0008278	biolink:Disease												
MONDO:0018800	biolink:Disease												
MONDO:0009485	biolink:Disease												
MONDO:0007846	biolink:Disease												
MONDO:0016516	biolink:Disease												
MONDO:0007848	biolink:Disease												
MONDO:0018781	biolink:Disease												
MONDO:0007566	biolink:Disease												
MONDO:0015486	biolink:Disease												
MONDO:0001250	biolink:Disease												
MONDO:0011169	biolink:Disease												
MONDO:0011881	biolink:Disease												
MONDO:0007856	biolink:Disease												
MONDO:0009491	biolink:Disease												
MONDO:0008420	biolink:Disease												
MONDO:0027407	biolink:Disease												
MONDO:0008958	biolink:Disease												
MONDO:0007866	biolink:Disease												
MONDO:0009185	biolink:Disease												
MONDO:0012720	biolink:Disease												
MONDO:0006825	biolink:Disease												
MONDO:0001833	biolink:Disease												
MONDO:0007872	biolink:Disease												
MONDO:0009697	biolink:Disease												
MONDO:0004750	biolink:Disease												
MONDO:0009877	biolink:Disease												
MONDO:0100211	biolink:Disease												
MONDO:0009513	biolink:Disease												
MONDO:0005820	biolink:Disease												
MONDO:0007537	biolink:Disease												
MONDO:0011816	biolink:Disease												
MONDO:0007380	biolink:Disease												
MONDO:0009514	biolink:Disease												
MONDO:0007615	biolink:Disease												
MONDO:0013446	biolink:Disease												
MONDO:0009723	biolink:Disease												
MONDO:0009069	biolink:Disease												
MONDO:0022034	biolink:Disease												
MONDO:0007892	biolink:Disease												
MONDO:0012691	biolink:Disease												
MONDO:0005124	biolink:Disease												
MONDO:0012750	biolink:Disease												
MONDO:0009670	biolink:Disease												
MONDO:0011868	biolink:Disease												
MONDO:0018935	biolink:Disease												
MONDO:0007896	biolink:Disease												
MONDO:0021367	biolink:Disease												
MONDO:0019468	biolink:Disease												
MONDO:0007293	biolink:Disease												
MONDO:0004805	biolink:Disease												
MONDO:0012824	biolink:Disease												
MONDO:0018868	biolink:Disease												
MONDO:0015748	biolink:Disease												
MONDO:0043243	biolink:Disease												
MONDO:0008323	biolink:Disease												
MONDO:0012233	biolink:Disease												
MONDO:0011686	biolink:Disease												
MONDO:0012193	biolink:Disease												
MONDO:0009683	biolink:Disease												
MONDO:0012923	biolink:Disease												
MONDO:0013225	biolink:Disease												
MONDO:0020088	biolink:Disease												
MONDO:0012104	biolink:Disease												
MONDO:0012703	biolink:Disease												
MONDO:0010268	biolink:Disease												
MONDO:0013062	biolink:Disease												
MONDO:0011377	biolink:Disease												
MONDO:0013372	biolink:Disease												
MONDO:0013370	biolink:Disease												
MONDO:0012736	biolink:Disease												
MONDO:0010644	biolink:Disease												
MONDO:0006837	biolink:Disease												
MONDO:0010655	biolink:Disease												
MONDO:0019558	biolink:Disease												
MONDO:0007922	biolink:Disease												
MONDO:0013081	biolink:Disease												
MONDO:0012249	biolink:Disease												
MONDO:0009109	biolink:Disease												
MONDO:0011778	biolink:Disease												
MONDO:0010812	biolink:Disease												
MONDO:0015545	biolink:Disease												
MONDO:0015912	biolink:Disease												
MONDO:0012767	biolink:Disease												
MONDO:0012540	biolink:Disease												
MONDO:0012419	biolink:Disease												
MONDO:0012659	biolink:Disease												
MONDO:0011957	biolink:Disease												
MONDO:0012316	biolink:Disease												
MONDO:0020598	biolink:Disease												
MONDO:0011163	biolink:Disease												
MONDO:0009556	biolink:Disease												
MONDO:0009554	biolink:Disease												
MONDO:0012074	biolink:Disease												
MONDO:0015483	biolink:Disease												
MONDO:0009558	biolink:Disease												
MONDO:0011244	biolink:Disease												
MONDO:8000008	biolink:Disease												
MONDO:0019023	biolink:Disease												
MONDO:0009568	biolink:Disease												
MONDO:0007452	biolink:Disease												
MONDO:0010894	biolink:Disease												
MONDO:0011667	biolink:Disease												
MONDO:0012513	biolink:Disease												
MONDO:0012818	biolink:Disease												
MONDO:0005841	biolink:Disease												
MONDO:0011296	biolink:Disease												
MONDO:0011821	biolink:Disease												
MONDO:0012695	biolink:Disease												
MONDO:0054868	biolink:Disease												
MONDO:0005843	biolink:Disease												
MONDO:0008721	biolink:Disease												
MONDO:0001273	biolink:Disease												
MONDO:0100354	biolink:Disease												
MONDO:0009573	biolink:Disease												
MONDO:0011391	biolink:Disease												
MONDO:0016608	biolink:Disease												
MONDO:0007967	biolink:Disease												
MONDO:0011713	biolink:Disease												
MONDO:0017775	biolink:Disease												
MONDO:0007970	biolink:Disease												
MONDO:0005845	biolink:Disease												
MONDO:0010417	biolink:Disease												
MONDO:0009580	biolink:Disease												
MONDO:0012612	biolink:Disease												
MONDO:0011828	biolink:Disease												
MONDO:0012037	biolink:Disease												
MONDO:0012615	biolink:Disease												
MONDO:0010341	biolink:Disease												
MONDO:0010447	biolink:Disease												
MONDO:0010657	biolink:Disease												
MONDO:0010266	biolink:Disease												
MONDO:0010313	biolink:Disease												
MONDO:0010660	biolink:Disease												
MONDO:0010393	biolink:Disease												
MONDO:0010327	biolink:Disease												
MONDO:0010398	biolink:Disease												
MONDO:0010278	biolink:Disease												
MONDO:0010355	biolink:Disease												
MONDO:0010337	biolink:Disease												
MONDO:0010319	biolink:Disease												
MONDO:0010317	biolink:Disease												
MONDO:0007097	biolink:Disease												
MONDO:0007979	biolink:Disease												
MONDO:0009590	biolink:Disease												
MONDO:0009597	biolink:Disease												
MONDO:0009598	biolink:Disease												
MONDO:0009601	biolink:Disease												
MONDO:0013579	biolink:Disease												
MONDO:0016826	biolink:Disease												
MONDO:0010185	biolink:Disease												
MONDO:0010183	biolink:Disease												
MONDO:0009612	biolink:Disease												
MONDO:0009615	biolink:Disease												
MONDO:0008872	biolink:Disease												
MONDO:0012029	biolink:Disease												
MONDO:0011504	biolink:Disease												
MONDO:0012604	biolink:Disease												
MONDO:0010671	biolink:Disease												
MONDO:0011936	biolink:Disease												
MONDO:0010672	biolink:Disease												
MONDO:0007477	biolink:Disease												
MONDO:0004389	biolink:Disease												
MONDO:0100133	biolink:Disease												
MONDO:0100294	biolink:Disease												
MONDO:0004675	biolink:Disease												
MONDO:0016825	biolink:Disease												
MONDO:0012557	biolink:Disease												
MONDO:0001298	biolink:Disease												
MONDO:0004910	biolink:Disease												
MONDO:0012569	biolink:Disease												
MONDO:0014212	biolink:Disease												
MONDO:0012423	biolink:Disease												
MONDO:0000141	biolink:Disease												
MONDO:0009341	biolink:Disease												
MONDO:0011784	biolink:Disease												
MONDO:0019248	biolink:Disease												
MONDO:0009652	biolink:Disease												
MONDO:0010674	biolink:Disease												
MONDO:0009662	biolink:Disease												
MONDO:0008018	biolink:Disease												
MONDO:0009664	biolink:Disease												
MONDO:0007540	biolink:Disease												
MONDO:0017338	biolink:Disease												
MONDO:0010088	biolink:Disease												
MONDO:0007803	biolink:Disease												
MONDO:0012657	biolink:Disease												
MONDO:0016971	biolink:Disease												
MONDO:0013177	biolink:Disease												
MONDO:0013178	biolink:Disease												
MONDO:0016830	biolink:Disease												
MONDO:0011910	biolink:Disease												
MONDO:0012034	biolink:Disease												
MONDO:0012127	biolink:Disease												
MONDO:0008116	biolink:Disease												
MONDO:0020590	biolink:Disease												
MONDO:0009691	biolink:Disease												
MONDO:0012839	biolink:Disease												
MONDO:0000903	biolink:Disease												
MONDO:0009709	biolink:Disease												
MONDO:0012929	biolink:Disease												
MONDO:0012714	biolink:Disease												
MONDO:0013116	biolink:Disease												
MONDO:0009703	biolink:Disease												
MONDO:0000863	biolink:Disease												
MONDO:0009706	biolink:Disease												
MONDO:0009714	biolink:Disease												
MONDO:0007827	biolink:Disease												
MONDO:0009710	biolink:Disease												
MONDO:0016120	biolink:Disease												
MONDO:0016107	biolink:Disease												
MONDO:0009377	biolink:Disease												
MONDO:0008059	biolink:Disease												
MONDO:0002884	biolink:Disease												
MONDO:0008061	biolink:Disease												
MONDO:0008062	biolink:Disease												
MONDO:0006314	biolink:Disease												
MONDO:0009747	biolink:Disease												
MONDO:0011017	biolink:Disease												
MONDO:0012239	biolink:Disease												
MONDO:0012240	biolink:Disease												
MONDO:0011539	biolink:Disease												
MONDO:0012538	biolink:Disease												
MONDO:0011601	biolink:Disease												
MONDO:0005564	biolink:Disease												
MONDO:0005626	biolink:Disease												
MONDO:0018965	biolink:Disease												
MONDO:0009965	biolink:Disease												
MONDO:0001567	biolink:Disease												
MONDO:0010356	biolink:Disease												
MONDO:0010687	biolink:Disease												
MONDO:0011456	biolink:Disease												
MONDO:0011752	biolink:Disease												
MONDO:0020022	biolink:Disease												
MONDO:0009735	biolink:Disease												
MONDO:0000179	biolink:Disease												
MONDO:0009737	biolink:Disease												
MONDO:0009578	biolink:Disease												
MONDO:0013110	biolink:Disease												
MONDO:0016755	biolink:Disease												
MONDO:0003304	biolink:Disease												
MONDO:0021061	biolink:Disease												
MONDO:0018975	biolink:Disease												
MONDO:0008078	biolink:Disease												
MONDO:0011035	biolink:Disease												
MONDO:0002675	biolink:Disease												
MONDO:0019056	biolink:Disease												
MONDO:8000011	biolink:Disease												
MONDO:0011879	biolink:Disease												
MONDO:0008025	biolink:Disease												
MONDO:0011468	biolink:Disease												
MONDO:0009748	biolink:Disease												
MONDO:0009752	biolink:Disease												
MONDO:0011922	biolink:Disease												
MONDO:0013139	biolink:Disease												
MONDO:0010294	biolink:Disease												
MONDO:0011988	biolink:Disease												
MONDO:0021143	biolink:Disease												
MONDO:0005073	biolink:Disease												
MONDO:0006749	biolink:Disease												
MONDO:0001982	biolink:Disease												
MONDO:0009756	biolink:Disease												
MONDO:0011871	biolink:Disease												
MONDO:0011873	biolink:Disease												
MONDO:0009623	biolink:Disease												
MONDO:0013118	biolink:Disease												
MONDO:0019497	biolink:Disease												
MONDO:0011531	biolink:Disease												
MONDO:0012371	biolink:Disease												
MONDO:0012547	biolink:Disease												
MONDO:0012690	biolink:Disease												
MONDO:0013186	biolink:Disease												
MONDO:0004843	biolink:Disease												
MONDO:0013483	biolink:Disease												
MONDO:0008114	biolink:Disease												
MONDO:0010572	biolink:Disease												
MONDO:0012802	biolink:Disease												
MONDO:0010645	biolink:Disease												
MONDO:0016395	biolink:Disease												
MONDO:0016702	biolink:Disease												
MONDO:0010152	biolink:Disease												
MONDO:0003825	biolink:Disease												
MONDO:0015247	biolink:Disease												
MONDO:0003608	biolink:Disease												
MONDO:0013069	biolink:Disease												
MONDO:0008133	biolink:Disease												
MONDO:0020250	biolink:Disease												
MONDO:0002135	biolink:Disease												
MONDO:0010703	biolink:Disease												
MONDO:0007335	biolink:Disease												
MONDO:0015375	biolink:Disease												
MONDO:0010277	biolink:Disease												
MONDO:0010702	biolink:Disease												
MONDO:0011806	biolink:Disease												
MONDO:0013515	biolink:Disease												
MONDO:0009805	biolink:Disease												
MONDO:0008150	biolink:Disease												
MONDO:0005380	biolink:Disease												
MONDO:0010310	biolink:Disease												
MONDO:0017198	biolink:Disease												
MONDO:0011877	biolink:Disease												
MONDO:0009815	biolink:Disease												
MONDO:0012676	biolink:Disease												
MONDO:0009817	biolink:Disease												
MONDO:0012679	biolink:Disease												
MONDO:0012859	biolink:Disease												
MONDO:0009820	biolink:Disease												
MONDO:0002933	biolink:Disease												
MONDO:0010571	biolink:Disease												
MONDO:0016471	biolink:Disease												
MONDO:0007804	biolink:Disease												
MONDO:0007852	biolink:Disease												
MONDO:0009832	biolink:Disease												
MONDO:0003232	biolink:Disease												
MONDO:0001529	biolink:Disease												
MONDO:0009319	biolink:Disease												
MONDO:0009490	biolink:Disease												
MONDO:0000448	biolink:Disease												
MONDO:0011544	biolink:Disease												
MONDO:0008224	biolink:Disease												
MONDO:0003757	biolink:Disease												
MONDO:0025449	biolink:Disease												
MONDO:0018953	biolink:Disease												
MONDO:0012309	biolink:Disease												
