id	xref
UPA:UCR05558	METACYC:3.8.1.8-RXN
UPA:UCR05558	RHEA:11315
UPA:UCR05559	KEGG:R05559
UPA:UCR05559	METACYC:R122-RXN
UPA:UCR05559	RHEA:23095
UPA:UCR05560	KEGG:R05560
UPA:UCR05560	METACYC:R123-RXN
UPA:UCR05560	RHEA:23611
UPA:UCR05605	KEGG:R05605
UPA:UCR05605	METACYC:KDPGALDOL-RXN
UPA:UCR05605	RHEA:17092
UPA:UCR05608	KEGG:R05608
UPA:UCR05608	METACYC:GALACTARDEHYDRA-RXN
UPA:UCR05608	RHEA:16008
UPA:UCR05621	KEGG:R05621
UPA:UCR05621	METACYC:BENZOATE-12-DIOXYGENASE-RXN
UPA:UCR05621	RHEA:12636
UPA:UCR05633	KEGG:R05633
UPA:UCR05633	METACYC:2.7.7.60-RXN
UPA:UCR05633	RHEA:13432
UPA:UCR05634	KEGG:R05634
UPA:UCR05634	METACYC:2.7.1.148-RXN
UPA:UCR05634	RHEA:18440
UPA:UCR05636	KEGG:R05636
UPA:UCR05636	METACYC:DXS-RXN
UPA:UCR05636	RHEA:12608
UPA:UCR05637	KEGG:R05637
UPA:UCR05637	METACYC:RXN0-302
UPA:UCR05637	RHEA:23867
UPA:UCR05639	KEGG:R05639
UPA:UCR05639	METACYC:RXN66-306
UPA:UCR05639	RHEA:18564
UPA:UCR05640	KEGG:R05640
UPA:UCR05640	METACYC:RXN3O-130
UPA:UCR05640	RHEA:25289
UPA:UCR05641	KEGG:R05641
UPA:UCR05641	METACYC:1.3.1.71-RXN
UPA:UCR05641	RHEA:18504
UPA:UCR05644	KEGG:R05644
UPA:UCR05644	METACYC:RXN0-4342
UPA:UCR05644	RHEA:27468
UPA:UCR05646	KEGG:R05646
UPA:UCR05646	RHEA:27476
UPA:UCR05647	KEGG:R05647
UPA:UCR05647	METACYC:RXN0-4361
UPA:UCR05647	RHEA:28521
UPA:UCR05651	KEGG:R05651
UPA:UCR05651	METACYC:RXN-2364
UPA:UCR05651	RHEA:24207
UPA:UCR05652	KEGG:R05652
UPA:UCR05652	METACYC:TAURINE-AMINOTRANSFERASE-RXN
UPA:UCR05652	RHEA:10423
UPA:UCR05661	KEGG:R05661
UPA:UCR05661	METACYC:5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
UPA:UCR05661	RHEA:13500
UPA:UCR05681	KEGG:R05681
UPA:UCR05681	METACYC:1.1.1.262-RXN
UPA:UCR05681	RHEA:14456
UPA:UCR05688	KEGG:R05688
UPA:UCR05688	METACYC:DXPREDISOM-RXN
UPA:UCR05688	RHEA:13720
UPA:UCR05692	KEGG:R05692
UPA:UCR05692	METACYC:1.1.1.271-RXN
UPA:UCR05692	RHEA:18888
UPA:UCR05728	KEGG:R05728
UPA:UCR05728	METACYC:1.14.13.68-RXN
UPA:UCR05728	RHEA:18404
UPA:UCR05732	KEGG:R05732
UPA:UCR05732	METACYC:1.14.13.71-RXN
UPA:UCR05732	RHEA:16652
UPA:UCR05765	KEGG:R05765
UPA:UCR05765	METACYC:RXN-5106
UPA:UCR05765	RHEA:25491
UPA:UCR05765	RHEA:25665
UPA:UCR05766	KEGG:R05766
UPA:UCR05766	METACYC:RXN-5107
UPA:UCR05766	RHEA:25499
UPA:UCR05766	RHEA:25669
UPA:UCR05768	KEGG:R05768
UPA:UCR05768	METACYC:2.4.1.217-RXN
UPA:UCR05768	RHEA:13540
UPA:UCR05774	KEGG:R05774
UPA:UCR05774	METACYC:R231-RXN
UPA:UCR05774	RHEA:20951
UPA:UCR05784	KEGG:R05784
UPA:UCR05784	METACYC:RXN-9412
UPA:UCR05784	RHEA:10703
UPA:UCR05789	KEGG:R05789
UPA:UCR05789	METACYC:R229-RXN
UPA:UCR05789	RHEA:23419
UPA:UCR05790	KEGG:R05790
UPA:UCR05790	METACYC:3.1.3.70-RXN
UPA:UCR05790	RHEA:19312
UPA:UCR05794	KEGG:R05794
UPA:UCR05794	METACYC:2.7.8.24-RXN
UPA:UCR05794	RHEA:14600
UPA:UCR05807	KEGG:R05807
UPA:UCR05807	METACYC:4.99.1.3-RXN
UPA:UCR05807	RHEA:15896
UPA:UCR05808	KEGG:R05808
UPA:UCR05808	METACYC:2.1.1.151-RXN
UPA:UCR05808	RHEA:18000
UPA:UCR05809	KEGG:R05809
UPA:UCR05809	METACYC:RXN-8761
UPA:UCR05809	RHEA:26276
UPA:UCR05810	KEGG:R05810
UPA:UCR05810	METACYC:RXN-8762
UPA:UCR05810	RHEA:26280
UPA:UCR05812	KEGG:R05812
UPA:UCR05812	METACYC:RXN-8765
UPA:UCR05812	RHEA:15628
UPA:UCR05813	KEGG:R05813
UPA:UCR05814	KEGG:R05814
UPA:UCR05814	METACYC:RXN-8768
UPA:UCR05814	RHEA:16212
UPA:UCR05815	KEGG:R05815
UPA:UCR05815	METACYC:RXN-8769
UPA:UCR05815	RHEA:26292
UPA:UCR05820	KEGG:R05820
UPA:UCR05820	RHEA:42487
UPA:UCR05838	KEGG:R05838
UPA:UCR05838	METACYC:PDXJ-RXN
UPA:UCR05838	RHEA:15268
UPA:UCR05850	KEGG:R05850
UPA:UCR05850	METACYC:RIBULPEPIM-RXN
UPA:UCR05850	RHEA:22371
UPA:UCR05855	KEGG:R05855
UPA:UCR05855	METACYC:1.14.13.73-RXN
UPA:UCR05855	RHEA:14136
UPA:UCR05856	KEGG:R05856
UPA:UCR05856	METACYC:RXN-8200
UPA:UCR05856	RHEA:42375
UPA:UCR05857	KEGG:R05857
UPA:UCR05857	METACYC:1.14.11.20-RXN
UPA:UCR05857	RHEA:18976
UPA:UCR05884	KEGG:R05884
UPA:UCR05884	METACYC:ISPH2-RXN
UPA:UCR05884	RHEA:24491
UPA:UCR05885	KEGG:R05885
UPA:UCR05885	METACYC:2.1.1.94-RXN
UPA:UCR05885	RHEA:20995
UPA:UCR06117	KEGG:R06117
UPA:UCR06117	METACYC:RXN-9397
UPA:UCR06117	RHEA:14828
UPA:UCR06119	KEGG:R06119
UPA:UCR06119	METACYC:RXN-10746
UPA:UCR06119	RHEA:18960
UPA:UCR06120	KEGG:R06120
UPA:UCR06120	METACYC:4.2.3.20-RXN
UPA:UCR06120	RHEA:10943
UPA:UCR06171	KEGG:R06171
UPA:UCR06171	METACYC:LTAA-RXN
UPA:UCR06171	RHEA:26212
UPA:UCR06180	KEGG:R06180
UPA:UCR06180	METACYC:TARTRATE-DEHYDROGENASE-RXN
UPA:UCR06180	RHEA:15212
UPA:UCR06223	KEGG:R06223
UPA:UCR06223	RHEA:32298
UPA:UCR06305	KEGG:R06305
UPA:UCR06305	METACYC:4.2.3.17-RXN
UPA:UCR06305	RHEA:20915
UPA:UCR06306	KEGG:R06306
UPA:UCR06306	METACYC:1.14.99.37-RXN
UPA:UCR06306	RHEA:14052
UPA:UCR06307	KEGG:R06307
UPA:UCR06307	METACYC:2.3.1.162-RXN
UPA:UCR06307	RHEA:22031
UPA:UCR06309	KEGG:R06309
UPA:UCR06309	METACYC:1.14.13.76-RXN
UPA:UCR06309	RHEA:15244
UPA:UCR06310	KEGG:R06310
UPA:UCR06310	METACYC:2.3.1.166-RXN
UPA:UCR06310	RHEA:18744
UPA:UCR06311	KEGG:R06311
UPA:UCR06311	METACYC:2.3.1.167-RXN
UPA:UCR06311	RHEA:20140
UPA:UCR06372	KEGG:R06372
UPA:UCR06372	METACYC:RXN-9419
UPA:UCR06372	RHEA:32430
UPA:UCR06398	KEGG:R06398
UPA:UCR06398	RHEA:26096
UPA:UCR06399	KEGG:R06399
UPA:UCR06399	METACYC:RXN-9949
UPA:UCR06399	RHEA:32386
UPA:UCR06558	KEGG:R06558
UPA:UCR06558	METACYC:RXN-14063
UPA:UCR06558	RHEA:15768
UPA:UCR06601	KEGG:R06601
UPA:UCR06601	METACYC:3.5.2.17-RXN
UPA:UCR06601	RHEA:23739
UPA:UCR06604	KEGG:R06604
UPA:UCR06604	METACYC:RXN-6201
UPA:UCR06782	KEGG:R06782
UPA:UCR06782	METACYC:HCAMULTI-RXN
UPA:UCR06782	RHEA:20360
UPA:UCR06784	KEGG:R06784
UPA:UCR06784	METACYC:PHENPRODIOLDEHYDROG-RXN
UPA:UCR06784	RHEA:25065
UPA:UCR06786	KEGG:R06786
UPA:UCR06786	METACYC:MHPHYDROXY-RXN
UPA:UCR06786	RHEA:24788
UPA:UCR06836	KEGG:R06836
UPA:UCR06836	METACYC:RXN0-1401
UPA:UCR06836	RHEA:20112
UPA:UCR06837	KEGG:R06837
UPA:UCR06868	KEGG:R06868
UPA:UCR06868	METACYC:RXN-5642
UPA:UCR06868	RHEA:25324
UPA:UCR06869	KEGG:R06869
UPA:UCR06869	METACYC:RXN-5643
UPA:UCR06869	RHEA:25328
UPA:UCR06895	KEGG:R06895
UPA:UCR06895	METACYC:HEMN-RXN
UPA:UCR06895	RHEA:15428
UPA:UCR06897	KEGG:R06897
UPA:UCR06897	RHEA:42075
UPA:UCR06974	KEGG:R06974
UPA:UCR06974	METACYC:GARTRANSFORMYL2-RXN
UPA:UCR06974	RHEA:24832
UPA:UCR06975	KEGG:R06975
UPA:UCR06975	METACYC:RXN-10066
UPA:UCR06975	RHEA:24839
UPA:UCR06977	KEGG:R06977
UPA:UCR06977	METACYC:R101-RXN
UPA:UCR06977	RHEA:11163
UPA:UCR06978	KEGG:R06978
UPA:UCR06978	METACYC:R102-RXN
UPA:UCR06978	RHEA:16904
UPA:UCR06979	KEGG:R06979
UPA:UCR06979	METACYC:R103-RXN
UPA:UCR06979	RHEA:17284
UPA:UCR06982	KEGG:R06982
UPA:UCR06982	METACYC:RXN-2961
UPA:UCR06982	RHEA:22491
UPA:UCR06983	KEGG:R06983
UPA:UCR06983	METACYC:RXN-2962
UPA:UCR06983	RHEA:19988
UPA:UCR06987	KEGG:R06987
UPA:UCR06987	METACYC:KETOBUTFORMLY-RXN
UPA:UCR06987	RHEA:28057
UPA:UCR06989	KEGG:R06989
UPA:UCR06989	RHEA:30034
UPA:UCR06990	KEGG:R06990
UPA:UCR06990	RHEA:12351
UPA:UCR07125	KEGG:R07125
UPA:UCR07125	METACYC:RXN0-705
UPA:UCR07125	RHEA:14356
UPA:UCR07133	KEGG:R07133
UPA:UCR07133	METACYC:SORB6PDEHYDROG-RXN
UPA:UCR07133	RHEA:19840
UPA:UCR07136	KEGG:R07136
UPA:UCR07136	METACYC:R230-RXN
UPA:UCR07136	RHEA:15536
UPA:UCR07140	KEGG:R07140
UPA:UCR07140	METACYC:RXN-2962
UPA:UCR07140	RHEA:19984
UPA:UCR07170	KEGG:R07170
UPA:UCR07170	METACYC:R-6-HYDROXYNICOTINE-OXIDASE-RXN
UPA:UCR07170	RHEA:10015
UPA:UCR07211	KEGG:R07211
UPA:UCR07211	METACYC:PHENYLALANINE-4-MONOOXYGENASE-RXN
UPA:UCR07211	RHEA:20276
UPA:UCR07213	KEGG:R07213
UPA:UCR07213	METACYC:TRYPTOPHAN-5-MONOOXYGENASE-RXN
UPA:UCR07213	RHEA:16712
UPA:UCR07214	KEGG:R07214
UPA:UCR07214	METACYC:ETHYL-RXN
UPA:UCR07214	RHEA:23643
UPA:UCR07219	KEGG:R07219
UPA:UCR07219	METACYC:RXN0-884
UPA:UCR07219	RHEA:24828
UPA:UCR07243	KEGG:R07243
UPA:UCR07243	METACYC:RXN-9679
UPA:UCR07243	RHEA:15456
UPA:UCR07244	KEGG:R07244
UPA:UCR07244	METACYC:RXN-9680
UPA:UCR07244	RHEA:10075
UPA:UCR07262	KEGG:R07262
UPA:UCR07262	METACYC:RXN-9311
UPA:UCR07262	RHEA:26312
UPA:UCR07263	KEGG:R07263
UPA:UCR07263	METACYC:NAPHTHOATE-SYN-RXN
UPA:UCR07263	RHEA:26565
UPA:UCR07276	KEGG:R07276
UPA:UCR07276	METACYC:PREPHENATE-TRANSAMINE-RXN
UPA:UCR07276	RHEA:22883
UPA:UCR07280	KEGG:R07280
UPA:UCR07280	METACYC:RIBOPHOSPHAT-RXN
UPA:UCR07280	RHEA:25200
UPA:UCR07281	KEGG:R07281
UPA:UCR07281	METACYC:DIOHBUTANONEPSYN-RXN
UPA:UCR07281	RHEA:18460
UPA:UCR07290	KEGG:R07290
UPA:UCR07290	METACYC:RXN0-1382
UPA:UCR07290	RHEA:16548
UPA:UCR07305	KEGG:R07305
UPA:UCR07305	METACYC:R468-RXN
UPA:UCR07305	RHEA:14644
UPA:UCR07307	KEGG:R07307
UPA:UCR07307	METACYC:3.5.4.30-RXN
UPA:UCR07307	RHEA:19208
UPA:UCR07320	KEGG:R07320
UPA:UCR07320	METACYC:RXN-7946
UPA:UCR07320	RHEA:21755
UPA:UCR07321	KEGG:R07321
UPA:UCR07321	METACYC:RXN-7947
UPA:UCR07321	RHEA:17376
UPA:UCR07324	KEGG:R07324
UPA:UCR07324	METACYC:MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN
UPA:UCR07324	RHEA:10719
UPA:UCR07364	KEGG:R07364
UPA:UCR07364	METACYC:R147-RXN
UPA:UCR07364	RHEA:24507
UPA:UCR07392	KEGG:R07392
UPA:UCR07392	METACYC:R145-RXN
UPA:UCR07393	KEGG:R07393
UPA:UCR07393	METACYC:R82-RXN
UPA:UCR07393	RHEA:18772
UPA:UCR07394	KEGG:R07394
UPA:UCR07394	METACYC:R83-RXN
UPA:UCR07394	RHEA:14484
UPA:UCR07396	KEGG:R07396
UPA:UCR07396	RHEA:25799
UPA:UCR07399	KEGG:R07399
UPA:UCR07399	METACYC:RXN-7743
UPA:UCR07399	RHEA:19048
UPA:UCR07403	KEGG:R07403
UPA:UCR07403	METACYC:RXN-6681
UPA:UCR07403	RHEA:31902
UPA:UCR07404	KEGG:R07404
UPA:UCR07404	METACYC:RXN0-742
UPA:UCR07404	RHEA:19320
UPA:UCR07405	KEGG:R07405
UPA:UCR07405	METACYC:RXN0-743
UPA:UCR07405	RHEA:13196
UPA:UCR07406	KEGG:R07406
UPA:UCR07406	METACYC:RXN-8447
UPA:UCR07406	RHEA:25142
UPA:UCR07407	KEGG:R07407
UPA:UCR07407	RHEA:42447
UPA:UCR07409	KEGG:R07409
UPA:UCR07409	RHEA:17772
UPA:UCR07410	KEGG:R07410
UPA:UCR07410	RHEA:42443
UPA:UCR07411	KEGG:R07411
UPA:UCR07411	METACYC:HEMEOSYN-RXN
UPA:UCR07411	RHEA:28073
UPA:UCR07412	KEGG:R07412
UPA:UCR07414	KEGG:R07414
UPA:UCR07414	METACYC:RXN0-3901
UPA:UCR07414	RHEA:13636
UPA:UCR07415	KEGG:R07415
UPA:UCR07415	RHEA:28417
UPA:UCR07417	KEGG:R07417
UPA:UCR07417	RHEA:42343
UPA:UCR07418	KEGG:R07418
UPA:UCR07418	METACYC:RXN0-3922
UPA:UCR07418	RHEA:28413
UPA:UCR07419	KEGG:R07419
UPA:UCR07419	METACYC:RXN0-3942
UPA:UCR07419	RHEA:19740
UPA:UCR07421	KEGG:R07421
UPA:UCR07421	METACYC:RXN-6682
UPA:UCR07421	RHEA:31922
UPA:UCR07422	KEGG:R07422
UPA:UCR07422	METACYC:RXN-6683
UPA:UCR07422	RHEA:31930
UPA:UCR07423	KEGG:R07423
UPA:UCR07423	METACYC:RXN-6684
UPA:UCR07423	RHEA:31942
UPA:UCR07476	KEGG:R07476
UPA:UCR07476	METACYC:4.4.1.19-RXN
UPA:UCR07476	RHEA:22787
UPA:UCR07494	KEGG:R07494
UPA:UCR07494	METACYC:RXN66-313
UPA:UCR07494	RHEA:33450
UPA:UCR07495	KEGG:R07495
UPA:UCR07495	METACYC:RXN66-314
UPA:UCR07495	RHEA:36382
UPA:UCR07496	KEGG:R07496
UPA:UCR07496	RHEA:42459
UPA:UCR07497	KEGG:R07497
UPA:UCR07497	METACYC:RXN3O-203
UPA:UCR07497	RHEA:33438
UPA:UCR07505	KEGG:R07505
UPA:UCR07505	RHEA:33466
UPA:UCR07506	KEGG:R07506
UPA:UCR07506	METACYC:RXN3O-227
UPA:UCR07506	RHEA:33470
UPA:UCR07509	KEGG:R07509
UPA:UCR07509	RHEA:33446
UPA:UCR07514	KEGG:R07514
UPA:UCR07514	METACYC:R162-RXN
UPA:UCR07514	RHEA:34226
UPA:UCR07515	KEGG:R07515
UPA:UCR07515	METACYC:R181-RXN
UPA:UCR07515	RHEA:34170
UPA:UCR07613	KEGG:R07613
UPA:UCR07613	METACYC:RXN-7737
UPA:UCR07613	RHEA:23991
UPA:UCR07629	KEGG:R07629
UPA:UCR07629	METACYC:3.5.1.95-RXN
UPA:UCR07629	RHEA:17364
UPA:UCR07647	KEGG:R07647
UPA:UCR07647	METACYC:RXN-8648
UPA:UCR07647	RHEA:22439
UPA:UCR07648	KEGG:R07648
UPA:UCR07648	METACYC:RXN-8562
UPA:UCR07648	RHEA:12019
UPA:UCR07650	KEGG:R07650
UPA:UCR07650	METACYC:4.1.1.86-RXN
UPA:UCR07650	RHEA:15692
UPA:UCR07652	KEGG:R07652
UPA:UCR07652	METACYC:RXN-12321
UPA:UCR07652	RHEA:31550
UPA:UCR07653	KEGG:R07653
UPA:UCR07654	KEGG:R07654
UPA:UCR07655	KEGG:R07655
UPA:UCR07655	METACYC:RXN-9308
UPA:UCR07656	KEGG:R07656
UPA:UCR07656	METACYC:RXN-9309
UPA:UCR07658	KEGG:R07658
UPA:UCR07658	METACYC:RXN0-1861
UPA:UCR07658	RHEA:24705
UPA:UCR07659	KEGG:R07659
UPA:UCR07659	METACYC:RXN0-1863
UPA:UCR07659	RHEA:24713
UPA:UCR07660	KEGG:R07660
UPA:UCR07660	METACYC:RXN0-1862
UPA:UCR07660	RHEA:24709
UPA:UCR07661	KEGG:R07661
UPA:UCR07661	METACYC:RXN0-3521
UPA:UCR07661	RHEA:26360
UPA:UCR07661	RHEA:27725
UPA:UCR07662	KEGG:R07662
UPA:UCR07662	METACYC:RXN0-5409
UPA:UCR07662	RHEA:27737
UPA:UCR07671	KEGG:R07671
UPA:UCR07671	RHEA:42439
UPA:UCR07672	KEGG:R07672
UPA:UCR07672	METACYC:RXN-7771
UPA:UCR07673	KEGG:R07673
UPA:UCR07673	METACYC:RXN-7772
UPA:UCR07674	KEGG:R07674
UPA:UCR07674	METACYC:RXNQT-4142
UPA:UCR07674	RHEA:26352
UPA:UCR07675	KEGG:R07675
UPA:UCR07675	METACYC:RXN-1884
UPA:UCR07675	RHEA:31562
UPA:UCR07677	KEGG:R07677
UPA:UCR07677	METACYC:RXN0-5214
UPA:UCR07677	RHEA:28806
UPA:UCR07678	KEGG:R07678
UPA:UCR07678	RHEA:27701
UPA:UCR07766	KEGG:R07766
UPA:UCR07766	RHEA:17668
UPA:UCR07767	KEGG:R07767
UPA:UCR07767	RHEA:16588
UPA:UCR07770	KEGG:R07770
UPA:UCR07770	METACYC:RXN-8654
UPA:UCR07770	RHEA:12916
UPA:UCR07771	KEGG:R07771
UPA:UCR07771	METACYC:RXN-8655
UPA:UCR07771	RHEA:20476
UPA:UCR07772	KEGG:R07772
UPA:UCR07772	METACYC:RXN-8763
UPA:UCR07772	RHEA:26284
UPA:UCR07773	KEGG:R07773
UPA:UCR07773	METACYC:RXN-8764
UPA:UCR07773	RHEA:26288
UPA:UCR07916	KEGG:R07916
UPA:UCR07916	METACYC:RXN1F-144
UPA:UCR07916	RHEA:32454
UPA:UCR07946	KEGG:R07946
UPA:UCR07946	METACYC:R161-RXN
UPA:UCR07946	RHEA:42355
UPA:UCR07984	KEGG:R07984
UPA:UCR07984	METACYC:3.5.2.18-RXN
UPA:UCR07984	RHEA:17212
UPA:UCR07985	KEGG:R07985
UPA:UCR07985	METACYC:1.1.1.291-RXN
UPA:UCR07985	RHEA:15508
UPA:UCR07986	KEGG:R07986
UPA:UCR07986	METACYC:RXN-7640
UPA:UCR07986	RHEA:27585
UPA:UCR08058	KEGG:R08058
UPA:UCR08058	METACYC:RXN-2882
UPA:UCR08058	RHEA:24681
UPA:UCR08059	KEGG:R08059
UPA:UCR08059	METACYC:RXN-2883
UPA:UCR08059	RHEA:24685
UPA:UCR08060	KEGG:R08060
UPA:UCR08060	METACYC:RXN-14028
UPA:UCR08060	RHEA:24689
UPA:UCR08124	KEGG:R08124
UPA:UCR08124	METACYC:RXN0-962
UPA:UCR08124	RHEA:28381
UPA:UCR08125	KEGG:R08125
UPA:UCR08125	METACYC:RXN0-963
UPA:UCR08125	RHEA:28385
UPA:UCR08165	KEGG:R08165
UPA:UCR08165	METACYC:2.5.1.64-RXN
UPA:UCR08165	RHEA:25596
UPA:UCR08166	KEGG:R08166
UPA:UCR08166	METACYC:RXN-9310
UPA:UCR08166	RHEA:25600
UPA:UCR08171	KEGG:R08171
UPA:UCR08171	METACYC:RXN-8859
UPA:UCR08171	RHEA:33690
UPA:UCR08172	KEGG:R08172
UPA:UCR08172	METACYC:RXN-8857
UPA:UCR08172	RHEA:42491
UPA:UCR08173	KEGG:R08173
UPA:UCR08173	RHEA:42495
UPA:UCR08193	KEGG:R08193
UPA:UCR08193	METACYC:PHOSACETYLGLUCOSAMINEMUT-RXN
UPA:UCR08193	RHEA:23807
UPA:UCR08211	KEGG:R08211
UPA:UCR08211	RHEA:20372
UPA:UCR08218	KEGG:R08218
UPA:UCR08218	METACYC:RXN0-2161
UPA:UCR08218	RHEA:42583
UPA:UCR08219	KEGG:R08219
UPA:UCR08219	METACYC:2.9.1.1-RXN
UPA:UCR08219	RHEA:22731
UPA:UCR08223	KEGG:R08223
UPA:UCR08223	METACYC:RXN-10038
UPA:UCR08223	RHEA:25040
UPA:UCR08224	KEGG:R08224
UPA:UCR08224	RHEA:25044
UPA:UCR08247	KEGG:R08247
UPA:UCR08247	METACYC:RXN0-5304
UPA:UCR08247	RHEA:25435
UPA:UCR08503	KEGG:R08503
UPA:UCR08503	METACYC:RXN-14150
UPA:UCR08503	RHEA:25843
UPA:UCR08549	KEGG:R08549
UPA:UCR08549	METACYC:2OXOGLUTARATEDEH-RXN
UPA:UCR08549	RHEA:27789
UPA:UCR08557	KEGG:R08557
UPA:UCR08557	METACYC:RXN-6021
UPA:UCR08557	RHEA:33054
UPA:UCR08574	KEGG:R08574
UPA:UCR08574	METACYC:RXN-9296
UPA:UCR08574	RHEA:25024
UPA:UCR08603	KEGG:R08603
UPA:UCR08603	RHEA:25839
UPA:UCR08615	KEGG:R08615
UPA:UCR08615	RHEA:26076
UPA:UCR08617	KEGG:R08617
UPA:UCR08617	RHEA:33074
UPA:UCR08656	KEGG:R08656
UPA:UCR08656	RHEA:32314
UPA:UCR08689	KEGG:R08689
UPA:UCR08689	METACYC:RXN0-882
UPA:UCR08689	RHEA:26122
UPA:UCR08716	KEGG:R08716
UPA:UCR08890	KEGG:R08890
UPA:UCR08890	RHEA:34150
UPA:UCR08891	KEGG:R08891
UPA:UCR08891	RHEA:34154
UPA:UCR08892	KEGG:R08892
UPA:UCR08892	RHEA:33886
UPA:UCR08947	KEGG:R08947
UPA:UCR08947	METACYC:RXN-9935
UPA:UCR08947	RHEA:26042
UPA:UCR08982	KEGG:R08982
UPA:UCR08982	METACYC:RXN-9936
UPA:UCR08982	RHEA:26022
UPA:UCR09736	KEGG:R09736
UPA:UCR09736	RHEA:42643
UPA:UCR09770	KEGG:R09770
UPA:UCR09770	RHEA:27573
UPA:UCR09771	KEGG:R09771
UPA:UCR09771	RHEA:28525
UPA:UCR09772	KEGG:R09772
UPA:UCR09772	RHEA:27464
UPA:UCR09775	KEGG:R09775
UPA:UCR09775	RHEA:41943
UPA:UCR09776	KEGG:R09776
UPA:UCR09776	RHEA:41947
UPA:UCR09777	KEGG:R09777
UPA:UCR09777	RHEA:41951
UPA:UCR09778	KEGG:R09778
UPA:UCR09778	METACYC:RXN-5184
UPA:UCR09778	RHEA:41955
UPA:UCR09779	KEGG:R09779
UPA:UCR10130	KEGG:R10130
UPA:UCR10130	RHEA:33882
UPA:UCR10147	KEGG:R10147
UPA:UCR10147	METACYC:DIHYDRODIPICSYN-RXN
UPA:UCR10147	RHEA:34174
UPA:UCR10757	KEGG:R10757
OBO:UPa_UER00002	EC:4.1.1.11
OBO:UPa_UER00002	GO:0004068
OBO:UPa_UER00003	EC:2.1.2.11
OBO:UPa_UER00003	GO:0003864
OBO:UPa_UER00004	EC:1.1.1.169
OBO:UPa_UER00004	GO:0008677
OBO:UPa_UER00005	EC:6.3.2.1
OBO:UPa_UER00005	GO:0004592
OBO:UPa_UER00006	EC:2.4.2.17
OBO:UPa_UER00006	GO:0003879
OBO:UPa_UER00007	EC:3.6.1.31
OBO:UPa_UER00007	GO:0004636
OBO:UPa_UER00008	EC:3.5.4.19
OBO:UPa_UER00008	GO:0004635
OBO:UPa_UER00009	EC:5.3.1.16
OBO:UPa_UER00009	GO:0003949
OBO:UPa_UER00010	EC:2.4.2
OBO:UPa_UER00010	EC:4.1.3
OBO:UPa_UER00010	GO:0000107
OBO:UPa_UER00010	GO:0016763
OBO:UPa_UER00010	GO:0016833
OBO:UPa_UER00010	GO:0018071
OBO:UPa_UER00010	GO:0018121
OBO:UPa_UER00010	GO:0018127
OBO:UPa_UER00010	GO:0034815
OBO:UPa_UER00010	GO:0034830
OBO:UPa_UER00010	GO:0034905
OBO:UPa_UER00010	GO:0043867
OBO:UPa_UER00010	GO:0043904
OBO:UPa_UER00010	GO:0043959
OBO:UPa_UER00010	GO:0044101
OBO:UPa_UER00010	GO:0044102
OBO:UPa_UER00011	EC:4.2.1.19
OBO:UPa_UER00011	GO:0004424
OBO:UPa_UER00012	EC:2.6.1.9
OBO:UPa_UER00012	GO:0004400
OBO:UPa_UER00012	GO:0080130
OBO:UPa_UER00013	EC:3.1.3.15
OBO:UPa_UER00013	GO:0004401
OBO:UPa_UER00014	EC:1.1.1.23
OBO:UPa_UER00014	GO:0004399
OBO:UPa_UER00015	EC:2.7.2.4
OBO:UPa_UER00015	GO:0004072
OBO:UPa_UER00016	EC:1.2.1.11
OBO:UPa_UER00016	GO:0004073
OBO:UPa_UER00017	EC:4.3.3.7
OBO:UPa_UER00017	GO:0008840
OBO:UPa_UER00018	EC:1.17.1.8
OBO:UPa_UER00018	GO:0008839
OBO:UPa_UER00019	EC:2.3.1.117
OBO:UPa_UER00019	GO:0008666
OBO:UPa_UER00020	EC:2.6.1.17
OBO:UPa_UER00020	GO:0009016
OBO:UPa_UER00021	EC:3.5.1.18
OBO:UPa_UER00021	GO:0009014
OBO:UPa_UER00022	EC:2.3.1.89
OBO:UPa_UER00022	GO:0047200
OBO:UPa_UER00023	EC:2.6.1
OBO:UPa_UER00023	GO:0008483
OBO:UPa_UER00023	GO:0010326
OBO:UPa_UER00023	GO:0018719
OBO:UPa_UER00023	GO:0043746
OBO:UPa_UER00023	GO:0043760
OBO:UPa_UER00023	GO:0043840
OBO:UPa_UER00023	GO:0043911
OBO:UPa_UER00023	GO:0046571
OBO:UPa_UER00024	EC:3.5.1.47
OBO:UPa_UER00024	GO:0050118
OBO:UPa_UER00025	EC:5.1.1.7
OBO:UPa_UER00025	GO:0008837
OBO:UPa_UER00026	EC:1.4.1.16
OBO:UPa_UER00026	GO:0047850
OBO:UPa_UER00027	EC:4.1.1.20
OBO:UPa_UER00027	GO:0008836
OBO:UPa_UER00028	EC:2.3.3.14
OBO:UPa_UER00028	GO:0004410
OBO:UPa_UER00029	EC:4.2.1
OBO:UPa_UER00029	GO:0008659
OBO:UPa_UER00029	GO:0016836
OBO:UPa_UER00029	GO:0018807
OBO:UPa_UER00029	GO:0018808
OBO:UPa_UER00029	GO:0018809
OBO:UPa_UER00029	GO:0018810
OBO:UPa_UER00029	GO:0018811
OBO:UPa_UER00029	GO:0018812
OBO:UPa_UER00029	GO:0018813
OBO:UPa_UER00029	GO:0018815
OBO:UPa_UER00029	GO:0018816
