tax_id	carbon_substrates
538382	3-hydroxybutyrate, acetate, alpha-cyclodextrin, alpha-ketovaleric acid, asparagine, aspartate, glutamate, leucine, maltose, methyl pyruvate, ornithine, phenylalanine, proline, pyruvate, serine, threonine, Tween 40, Tween 80
645517	acetate, alanine, alaninamide, alanine, alpha-cyclodextrin, dextrin, phenethylamine, phenylalanine, proline, serine, succinate, Tween 20, Tween 80
292222	3-hydroxybenzoate, 3-hydroxybenzoate, acetate, arabinose, glucose, lactate, leucine, maltose, mannitol, propionate, suberic acid, sucrose, Tween 20, Tween 40, Tween 80, valerate
762261	acetate, asparagine, dextrin, fructose, glycogen, ornithine, pyruvic acid methyl ester, raffinose, Tween 40
930129	arabinose, arginine, asparagine, cellobiose, citrate, fructose, glucose, glycerol, histidine, leucine, mannitol, raffinose, ribose, sucrose, trehalose
287094	acetate, adonitol, alpha-ketovaleric acid, arabinose, arabitol, cellobiose, dextrin, formic acid, fructose, fucose, galactonic acid, galacturonic acid, glycogen, lactate, lactose, malonate, maltose, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, propionate, raffinose, rhamnose, sorbitol, sucrose, trehalose, Tween 80, xylitol
315421	gelatin, maltose, mannitol, Tween 20, Tween 80
252597	galactose, maltose, Tween 20, Tween 40, Tween 60
398036	3-hydroxybutyrate, acetate, alanine, alanine, cellobiose, fructose, galactose, glucose, glutamate, glycerol, lactate, lactose, melibiose, ribose, sucrose, threonine, trehalose
233316	acetate, alanine, alaninamide, alanine, cellobiose, dextrin, fructose, galactose, galacturonic acid, gluconic acid, glucose, glycerol, glycogen, inosine, lactose, leucine, maltose, mannitol, mannose, melibiose, proline, propionate, raffinose, serine, succinate, sucrose, threonine, trehalose, Tween 40, Tween 80, uridine
398035	3-hydroxybutyrate, acetate, alanine, alanine, cellobiose, galactose, glucose, glutamate, glycerol, lactate, lactose, melibiose, ribose, sucrose, threonine, trehalose
857265	arabinose, arabitol, cellobiose, citrate, fructose, galactose, glucose, glycogen, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, rhamnose, ribose, salicin, sucrose, Tween 80, xylose
290732	alanine, alanine, arginine, glutamate, glycerol, histidine, malate, pyruvate
1005740	alanine, alanine, asparagine, aspartate, citrate, glutamate, glycine, histidine, leucine, pyruvate, serine
150723	3-hydroxybutyrate, acetate, alanine, alanine, arabinose, aspartate, fructose, galactose, glucose, histidine, lactate, leucine, maltose, mannitol, mannose, N-acetylgulcosamine, ornithine, proline, propionate, pyruvate, rhamnose, ribose, serine, sorbitol, sucrose, trehalose, tryptophan, xylose
305698	3-hydroxybutyrate, acetate, alanine, alanine, arabinose, aspartate, cellobiose, fructose, galactose, glucose, histidine, lactate, leucine, maltose, mannitol, mannose, N-acetylgulcosamine, ornithine, proline, propionate, pyruvate, rhamnose, ribose, serine, sorbitol, sucrose, trehalose, tryptophan, xylose
444093	formic acid
595671	5-ketogluconate, citrate, leucine
1282736	glycogen, maltose, sucrose
340680	arabinose, glucose, histidine, maltose, mannitol, mannose, ornithine, propionate, sorbitol, succinate
649198	acetate, arabinose, citrate, dextrin, glucose, glycerol, maltose, mannitol, mannose, succinate, sucrose
649198	acetate, alpha-cyclodextrin, arabinose, citrate, dextrin, glucose, glycerol, maltose, mannitol, mannose, succinate, sucrose
1327753	alanine, alanine, asparagine, aspartate, cellobiose, citrate, dextrin, fucose, galactose, glucuronamide, glucose, glutamate, glycogen, pyruvic acid methyl ester, serine, sorbitol, succinate
767787	arabinose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, pyruvate, ribose, sorbitol, trehalose, xylitol, xylose
1212662	arabinose, cellobiose, fructose, galactose, glucose, lactose, mannose, melibiose, raffinose, rhamnose, sucrose, trehalose, xylose
1076330	arabinose, cellobiose, fructose, galactose, glucose, lactose, mannose, melibiose, raffinose, rhamnose, sucrose, trehalose, xylose
1216008	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, melibiose, raffinose, rhamnose, sorbitol, sucrose, trehalose, xylose
872970	arabinose, cellobiose, fructose, galactose, glycerol, lactose, maltose, mannitol, rhamnose, sorbitol, trehalose, xylose
360185	fructose, glucose, glycerol, maltose, mannose, sucrose
355243	alanine, alaninamide, alanine, asparagine, aspartate, fructose, glucose, glutamate, histidine, methyl pyruvate, phenylalanine, proline, sucrose, Tween 40, Tween 80
452629	alanine, alanine, asparagine, malate, methyl pyruvate, serine
452627	glycerol
1128664	adonitol, arabinose, cellobiose, dextrin, fructose, galactose, glycine, lactose, maltose, mannitol, mannose, myo-inositol, phenylalanine, proline, serine, sorbitol, threonine, xylitol, xylose
208441	fructose, leucine, mannitol
1070866	arabinose, fructose, galactose, glucose, lactose, maltose, mannose, rhamnose, succinate, sucrose, trisodium citrate, xylose
369930	adonitol, galactose, glucose, lactate, myo-inositol, N-acetylgulcosamine, rhamnose, xylose
185684	fructose, mannose
1069073	galactose, glycerol, raffinose, rhamnose, trehalose, trisodium citrate, xylitol
1069073	acetate, citrate, galactose, glycerol, raffinose, rhamnose, trehalose, xylitol
330083	adonitol, cellobiose, fructose, galactose, glycerol, mannitol, mannose, melibiose, ribose, sucrose, xylose
450800	adonitol, arabitol, fructose, glucose, mannose, melibiose, N-acetylgulcosamine, ribose, sucrose, trehalose
330084	adonitol, arabinose, fructose, galactose, mannitol, mannose
882444	adonitol, arabinose, cellobiose, fructose, galactose, glutamate, mannitol, mannose, rhamnose
490629	cellobiose, fructose, galactose, gelatin, maltose, mannitol, rhamnose, trehalose
337894	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, rhamnose, ribose, salicin, sucrose, trehalose, xylose
381445	acetate, arabinose, citrate, fructose, glucose, malate, mannitol, myo-inositol, raffinose, rhamnose, succinate, Tween 80, xylose
369932	adonitol, galactose, glucose, rhamnose
187982	arabinose, cellobiose, fructose, galactose, maltose, melibiose, raffinose, sorbitol, sucrose, xylose
450801	arabinose, arabitol, cellobiose, fructose, galactose, gluconic acid, glucose, glycerol, mannitol, mannose, N-acetylgulcosamine, rhamnose, trehalose, xylose
236508	arabinose, cellobiose, fructose, maltose, mannitol, trehalose, Tween 80
546365	arabinose, arabitol, cellobiose, dextrin, galactose, glucose, glycerol, glycogen, maltose, mannitol, myo-inositol, ribose, sucrose, trehalose, xylitol
944491	fructose, glycogen, mannose, xylitol
394193	acetate, arabinose, citrate, fructose, glucose, malate, mannitol, N-acetylgulcosamine, rhamnose, succinate, sucrose, Tween 80, xylose
926830	galactose, glycerol, maltose, rhamnose, sorbitol, Tween 20, Tween 40, Tween 60
342230	arabinose, cellobiose, glucose, sucrose
944492	fructose, glycogen, mannose, xylitol
401106	raffinose
401106	raffinose
543629	cellobiose, glucose, glycerol, lactose, maltose, rhamnose, xylose
185678	arabinose, galactose, lactose, trehalose
589385	arabinose, fructose, galactose, glycerol, mannitol, xylose
639313	cellobiose, dextrin, fucose, gluconic acid, glucose, malate, maltose, mannitol, mannose, proline, sorbitol, succinate, sucrose
639313	cellobiose, dextrin, fucose, glucose, malate, maltose, mannitol, mannose, proline, sorbitol, succinate, sucrose
649746	asparagine, fructose, glucose, glutamate, histidine, leucine, malonate, maltose, mannose, phenylalanine, pyruvate, serine, threonine
182411	cellobiose, fructose, glycerol, maltose, pyruvate, sucrose
436000	glucose, maltose, pyruvate, sucrose, trehalose
229919	arabinose, fructose, galactose, glucose, mannose, pyruvate, raffinose, ribose, sucrose
932217	glucose, pyruvate, succinate
1120994	acetate, alanine, alanine, arginine, aspartate, glutamate, glycine, histidine, propionate
264463	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, raffinose, salicin, sucrose, xylose
645466	cellobiose, glucose, maltose, mannitol, mannose, raffinose, salicin, sorbitol, sucrose, trehalose
645466	cellobiose, glucose, maltose, mannitol, mannose, raffinose, salicin, sorbitol, sucrose, trehalose
169435	cellobiose, fructose, galactose, gelatin, glucose, maltose, mannose, trehalose
459519	arabinose, arabitol, fructose, fucose, galactose, glucose, malate, malonate, mannitol, rhamnose, sorbitol
223390	adonitol, alanine, alanine, arabinose, arginine, citrate, dextrin, fructose, galactose, glucose, glycerol, maltose, mannitol, proline, ribose, sorbitol, xylose
177413	adonitol, alanine, alanine, arabinose, cellobiose, dextrin, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, melibiose, proline, ribose, sorbitol, sucrose, trehalose, xylose
223389	acetate, adonitol, alanine, alanine, arabinose, arginine, fructose, gluconic acid, glycerol, malate, mannitol, mannose, proline, propionate, ribose, sorbitol
444440	acetate, alaninamide, arabinose, formic acid, glycerol, lactate, urocanic acid
396808	3-hydroxybutyrate, acetate, arabinose, glucose, glycogen, maltose, mannitol, mannose, N-acetylgulcosamine, proline, rhamnose, ribose, Tween 80
1121000	adipate, arabinose, citrate, glucose, malate, maltose, mannose
278991	adonitol, alanine, alanine, arabitol, arginine, aspartate, citrate, fructose, galactose, galacturonic acid, gelatin, gluconic acid, glucosamine, glucose, glutamate, glycerol, lactate, lactose, malate, mannitol, mannose, myo-inositol, N-acetylgulcosamine, proline, putrescine, ribose, sorbitol, succinate, sucrose, trehalose
217069	acetate, arabinose, citrate, formic acid, fructose, galactose, glucose, glycerol, lactate, mannitol, propionate, ribose, serine, succinate
1162965	5-ketogluconate, arabinose, arginine, glucuronamide, glucose, glycogen, maltose, mannose, melibiose, ribose, salicin, sucrose
658456	cellobiose, citrate, fructose, glucose, glycerol, lactose, maltose, mannose, melibiose, raffinose, rhamnose, ribose, salicin, sucrose, trehalose, xylose
598653	5-ketogluconate, arabitol, cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, mannose, melibiose, raffinose, ribose, salicin, sucrose, trehalose, xylose
265546	arabinose, fructose, glucose, maltose, mannose, raffinose, sucrose, xylose
409997	arabinose, glucose, glycogen, sucrose
575178	lactose, mannitol, ribose, sucrose
225988	arabinose, fructose, galactose, gelatin, glucose, glycerol, glycogen, maltose, mannose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, sucrose, trehalose, xylose
651866	fructose, glucose, maltose, mannitol, mannose, sucrose, trehalose
651866	fructose, glucose, maltose, mannitol, mannose, sucrose, trehalose
227476	fructose, glucose, maltose, mannitol, mannose, raffinose, sucrose
576944	fructose, glucose, maltose, mannitol, mannose, sucrose, trehalose
576944	fructose, glucose, maltose, mannitol, mannose, sucrose, trehalose
576944	fructose, glucose, maltose, mannitol, mannose, sucrose, trehalose
581036	acetate, asparagine, aspartate, fructose, galactose, gluconic acid, glucose, glutamate, glycerol, malate, maltose, mannitol, mannose, melibiose, propionate, pyruvate, raffinose, salicin, succinate, sucrose, trehalose, urea, xylose
230470	arabinose, cellobiose, fructose, glucose, maltose, mannose, sorbitol, sucrose, Tween 40, Tween 60, xylose
450365	alanine, alanine, aspartate, citrate, formic acid, galactonic acid, galacturonic acid, gelatin, glutamate, glycerol, itaconate, lactate, mannitol, melibiose, ornithine, rhamnose, sorbitol, thymidine, Tween 20, Tween 40, Tween 60, Tween 80, urea, uridine, urocanic acid
708634	alanine, asparagine, glutamate, glycogen, pyruvic acid methyl ester, succinate, Tween 80
561088	alanine, alanine
698647	alaninamide, alpha-cyclodextrin, dextrin, glucose, glycerol, glycogen, lactate, myo-inositol, N-acetylgulcosamine, proline, propionate, pyruvic acid methyl ester, sucrose, Tween 40, urocanic acid, xylitol
469551	alanine, alpha-ketovaleric acid, asparagine, carnitine, fructose, gluconic acid, glucose, glutamate, glycerol, histidine, hyrdoxyproline, lactate, leucine, methyl pyruvate, proline, propionate, serine, succinate, Tween 40, Tween 80, urocanic acid
280473	acetate, arabinose, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, lactate, lactose, malate, maltose, mannose, N-acetylgulcosamine, sorbitol, sucrose, trehalose
1052257	acetate, maltose, ribose, suberic acid, valerate
1087449	cellobiose, dextrin, galactose, glucose, glutamate, glycogen, lactose, maltose, mannose, Tween 40
1080221	acetate, alanine, alaninamide, alanine, aspartate, glutamate, glycine, hyrdoxyproline, mannose, N-acetylgulcosamine, phenethylamine, proline, propionate, serine, succinate, threonine, Tween 40
666563	maltose, mannose, trehalose
570521	glucose
265719	adonitol, arabinose, gelatin, Tween 20, Tween 40, Tween 80
391953	3-hydroxybutyrate, maltose, mannitol, mannose
545624	arabinose
485577	acetate, butanol, ethanol, fucose, raffinose, sorbitol, valerate
406100	acetate, arabinose, cellobiose, citrate, dextrin, formic acid, gamma-aminobutyric acid, glucuronamide, glucose, glutamate, glycerol, glycogen, lactate, maltose, proline, propionate, pyruvic acid methyl ester, rhamnose, succinate, Tween 40, Tween 80
519081	3-hydroxybutyrate, alanine, alanine, caprate, glucose, histidine, lactate, N-acetylgulcosamine, proline, propionate, ribose, serine, Tween 80, valerate
332411	acetate, asparagine, aspartate, citrate, glutamate, glycogen, lactate, proline, propionate, pyruvic acid methyl ester, serine, succinate
445930	adonitol, cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, raffinose, sucrose, trehalose
312285	glycerol
312286	glycerol, lactose, maltose
1302235	glycogen, lactose, ribose, sucrose
403219	acetate
1316941	lactate, pyruvate
217141	acetate, arabinose, aspartate, cellobiose, fructose, fucose, galactose, glucose, leucine, malate, maltose, mannitol, N-acetylgulcosamine, rhamnose, ribose, sorbitol, sucrose
591202	alanine, alanine, aspartate, cellobiose, dextrin, fructose, fucose, galactose, glucose, glutamate, glycogen, lactose, maltose, mannose, melibiose, pyruvic acid methyl ester, raffinose, rhamnose, serine, sorbitol, sucrose, trehalose
797020	alpha-cyclodextrin, cellobiose, dextrin, fructose, galactose, glucose, lactate, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, pyruvic acid methyl ester, raffinose, succinate, sucrose, trehalose, Tween 60
502909	acetate, glucose, maltose, sucrose
877500	acetate, arabinose, arabitol, cellobiose, inosine, lactose, mannose, melibiose, phenethylamine
1288027	alanine, alanine, arginine, aspartate, cellobiose, galactose, glucose, glutamate, histidine, leucine, maltose, mannose, melibiose, serine, trehalose
872965	acetate, asparagine, glucose, glutamate, malate, maltose, pyruvate, raffinose, succinate, sucrose, trehalose
228955	arabinose, cellobiose, fucose, galactose, glucose, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, sucrose
440515	arabinose, cellobiose, citrate, dextrin, glucose, lactate, lactose, malate, maltose, mannitol, mannose, melibiose, methyl pyruvate, raffinose, rhamnose, sucrose, trehalose, xylose
1028743	fructose, galactose, glucose, lactose, mannitol, mannose, melibiose, raffinose, sucrose, Tween 20
558155	acetate, adonitol, arabitol, cellobiose, dextrin, fructose, galactose, glucose, glutamate, lactose, maltose, mannose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, sorbitol, sucrose, trehalose
558155	galactose, glucosamine, maltose
237373	arabinose, cellobiose, dextrin, fructose, fucose, galactose, glucose, glutamate, lactate, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, sucrose, threonine, trehalose
1329800	alanine, alanine, arabinose, asparagine, cellobiose, galactose, glucose, glutamate, maltose, mannitol, mannose, proline, rhamnose, sucrose, threonine
